Customer_ID,Total_Spend,Total_Items,Purchase_Frequency,Segment
996,15307,14,5,Medium Value
997,20880,28,9,High Value
998,13840,14,5,Medium Value
999,13208,21,6,Medium Value
1000,12896,17,7,Medium Value
1001,7610,4,3,Low Value
1002,17389,13,6,Medium Value
1003,19677,19,6,High Value
1004,10733,13,4,Low Value
1005,21630,17,5,High Value
1006,18714,20,5,High Value
1007,11785,14,3,Medium Value
1008,3581,5,3,Low Value
1009,23037,20,8,High Value
1010,15089,15,6,Medium Value
1011,9114,7,2,Low Value
1012,13827,11,4,Medium Value
1013,18962,29,9,High Value
1014,15337,19,6,Medium Value
1015,22251,23,9,High Value
1016,11885,16,5,Medium Value
1018,9129,18,5,Low Value
1019,665,1,1,Low Value
1020,16434,20,5,Medium Value
1021,8986,15,4,Low Value
1022,7946,13,5,Low Value
1023,25896,30,9,High Value
1024,15402,21,5,Medium Value
1025,7021,12,3,Low Value
1026,16604,24,9,Medium Value
1027,19686,19,5,High Value
1028,12358,14,5,Medium Value
1029,10217,7,3,Low Value
1030,3376,5,1,Low Value
1031,4027,6,3,Low Value
1032,8068,11,4,Low Value
1033,14433,19,6,Medium Value
1034,3617,12,3,Low Value
1035,40125,43,11,High Value
1036,26145,24,8,High Value
1037,12774,16,5,Medium Value
1038,1933,5,2,Low Value
1039,10346,14,4,Low Value
1040,2236,3,1,Low Value
1041,14853,25,9,Medium Value
1042,4916,10,2,Low Value
1043,20950,14,6,High Value
1044,5617,11,3,Low Value
1045,2688,3,2,Low Value
1046,12494,12,4,Medium Value
1047,16143,22,5,Medium Value
1048,30036,24,8,High Value
1049,17046,16,5,Medium Value
1050,14824,23,5,Medium Value
1051,3825,8,2,Low Value
1052,7019,12,4,Low Value
1053,1298,5,1,Low Value
1054,5238,6,2,Low Value
1055,11290,14,3,Low Value
1056,12530,9,3,Medium Value
1057,10081,10,3,Low Value
1058,22659,28,9,High Value
1059,16018,8,5,Medium Value
1060,7235,10,4,Low Value
1061,12395,14,5,Medium Value
1062,20475,16,6,High Value
1063,16305,29,8,Medium Value
1064,9626,9,3,Low Value
1065,14843,20,8,Medium Value
1066,12326,12,4,Medium Value
1067,585,2,1,Low Value
1068,6674,7,2,Low Value
1069,20626,18,6,High Value
1070,13541,9,4,Medium Value
1071,18276,14,6,High Value
1072,5056,6,2,Low Value
1073,15639,11,5,Medium Value
1074,18898,16,5,High Value
1075,9790,13,3,Low Value
1076,30639,35,11,High Value
1077,17563,20,6,Medium Value
1078,5011,10,3,Low Value
1079,16317,24,6,Medium Value
1080,4467,7,3,Low Value
1081,5393,7,2,Low Value
1082,19642,21,7,High Value
1083,13795,16,4,Medium Value
1084,13539,19,7,Medium Value
1085,11071,11,4,Low Value
1086,13736,17,5,Medium Value
1087,11162,16,5,Low Value
1088,11882,16,5,Medium Value
1089,12955,13,4,Medium Value
1090,6815,12,3,Low Value
1091,11164,14,4,Low Value
1092,7651,12,4,Low Value
1093,7037,18,5,Low Value
1094,17992,17,8,High Value
1095,3240,12,3,Low Value
1096,4306,7,3,Low Value
1097,15349,12,4,Medium Value
1098,10519,17,5,Low Value
1099,23761,20,7,High Value
1100,21449,27,8,High Value
1101,7550,8,3,Low Value
1102,12781,10,3,Medium Value
1103,10977,11,4,Low Value
1104,22985,21,8,High Value
1105,16539,18,7,Medium Value
1106,16235,25,7,Medium Value
1107,2527,1,1,Low Value
1108,13770,10,4,Medium Value
1109,14304,15,5,Medium Value
1110,12531,12,5,Medium Value
1111,14137,9,4,Medium Value
1112,9395,7,2,Low Value
1113,14748,19,6,Medium Value
1114,839,8,2,Low Value
1115,18175,17,5,High Value
1116,18454,15,9,High Value
1117,8636,7,3,Low Value
1118,13899,14,5,Medium Value
1119,12999,16,6,Medium Value
1120,9830,5,3,Low Value
1121,21194,21,7,High Value
1122,17009,24,7,Medium Value
1123,29316,20,8,High Value
1124,6820,11,4,Low Value
1125,17918,16,5,Medium Value
1126,9123,8,3,Low Value
1127,9000,17,5,Low Value
1128,11985,18,5,Medium Value
1129,14362,19,4,Medium Value
1130,2636,5,1,Low Value
1131,17705,19,5,Medium Value
1132,10232,11,4,Low Value
1133,27018,30,9,High Value
1134,15756,12,5,Medium Value
1135,16566,26,7,Medium Value
1136,7816,11,3,Low Value
1137,817,5,1,Low Value
1138,20983,19,7,High Value
1139,22735,24,8,High Value
1140,34211,22,10,High Value
1141,18328,26,10,High Value
1142,21380,19,6,High Value
1143,2873,6,2,Low Value
1144,12938,9,4,Medium Value
1145,2507,10,2,Low Value
1146,11352,11,3,Medium Value
1147,4853,9,2,Low Value
1148,15105,10,5,Medium Value
1149,2354,7,2,Low Value
1150,10357,8,3,Low Value
1151,8034,8,3,Low Value
1152,10875,15,5,Low Value
1153,11963,11,5,Medium Value
1154,6793,7,2,Low Value
1155,10902,15,5,Low Value
1156,6524,15,4,Low Value
1157,18752,23,7,High Value
1158,17107,12,5,Medium Value
1159,12012,15,4,Medium Value
1160,15584,14,5,Medium Value
1161,8735,11,4,Low Value
1162,13346,13,4,Medium Value
1163,21147,26,8,High Value
1164,9636,10,3,Low Value
1165,15393,15,4,Medium Value
1166,6715,11,4,Low Value
1167,6002,8,3,Low Value
1168,24409,26,7,High Value
1169,31154,32,9,High Value
1170,10410,19,5,Low Value
1171,13044,20,6,Medium Value
1172,17998,20,5,High Value
1173,12179,14,4,Medium Value
1174,11853,6,3,Medium Value
1175,7617,7,3,Low Value
1176,21258,21,7,High Value
1177,11739,29,7,Medium Value
1178,17424,26,7,Medium Value
1180,17460,10,5,Medium Value
1181,9005,4,2,Low Value
1182,25768,38,10,High Value
1183,18573,22,9,High Value
1184,6317,10,3,Low Value
1185,19400,19,7,High Value
1186,17521,20,6,Medium Value
1187,12622,15,5,Medium Value
1188,29495,25,9,High Value
1189,7731,18,4,Low Value
1190,4548,3,1,Low Value
1191,11798,20,5,Medium Value
1192,16436,17,6,Medium Value
1193,21873,30,10,High Value
1194,5382,7,3,Low Value
1195,28644,21,8,High Value
1196,4731,8,3,Low Value
1197,20524,19,6,High Value
1198,27592,22,8,High Value
1199,17212,16,6,Medium Value
1200,15349,19,6,Medium Value
1201,9696,10,4,Low Value
1202,16527,17,7,Medium Value
1203,16552,18,6,Medium Value
1204,22554,21,6,High Value
1205,9837,11,4,Low Value
1206,8610,13,5,Low Value
1207,14266,19,6,Medium Value
1208,16613,25,7,Medium Value
1209,18006,28,10,High Value
1210,16865,11,4,Medium Value
1211,23337,25,7,High Value
1212,20396,22,8,High Value
1213,20167,18,6,High Value
1214,8736,12,3,Low Value
1215,8532,14,4,Low Value
1216,3826,9,3,Low Value
1217,18955,19,7,High Value
1218,32337,33,10,High Value
1219,17130,32,8,Medium Value
1220,19596,21,9,High Value
1221,5770,5,3,Low Value
1222,16746,14,5,Medium Value
1223,21463,32,9,High Value
1224,13487,9,4,Medium Value
1225,21780,20,6,High Value
1226,38162,38,11,High Value
1227,3274,5,2,Low Value
1228,8843,10,3,Low Value
1229,22516,20,6,High Value
1230,7594,7,5,Low Value
1231,16438,16,5,Medium Value
1232,9833,19,5,Low Value
1233,15169,10,4,Medium Value
1234,24250,20,7,High Value
1235,6442,12,3,Low Value
1236,9136,19,5,Low Value
1237,17057,29,7,Medium Value
1238,11072,16,5,Low Value
1239,22746,20,7,High Value
1240,3963,8,3,Low Value
1241,12871,9,4,Medium Value
1242,5976,4,2,Low Value
1243,16640,16,5,Medium Value
1244,13209,16,4,Medium Value
1245,11474,15,5,Medium Value
1246,16047,15,5,Medium Value
1247,13543,12,5,Medium Value
1248,17167,19,5,Medium Value
1249,18724,14,5,High Value
1250,17215,15,5,Medium Value
1251,16358,23,8,Medium Value
1252,17489,18,6,Medium Value
1253,14516,17,5,Medium Value
1254,5429,6,2,Low Value
1255,16465,17,6,Medium Value
1256,6218,12,3,Low Value
1257,6302,8,3,Low Value
1258,5027,8,3,Low Value
1259,13013,8,5,Medium Value
1260,5009,4,2,Low Value
1261,10318,10,4,Low Value
1262,23567,14,7,High Value
1263,19114,21,5,High Value
1264,12195,9,5,Medium Value
1265,18988,23,7,High Value
1266,35978,29,9,High Value
1267,11218,11,3,Low Value
1268,16003,20,8,Medium Value
1269,14598,12,5,Medium Value
1270,9806,9,4,Low Value
1271,9806,9,3,Low Value
1272,30514,42,13,High Value
1273,9407,12,4,Low Value
1274,16342,10,4,Medium Value
1275,26641,36,9,High Value
1276,14773,16,6,Medium Value
1277,11297,18,5,Low Value
1278,10093,13,4,Low Value
1279,8262,6,2,Low Value
1280,1980,4,2,Low Value
1281,15950,26,7,Medium Value
1282,7338,8,3,Low Value
1283,22347,34,11,High Value
1284,12206,9,4,Medium Value
1285,2144,5,1,Low Value
1286,13326,11,5,Medium Value
1287,18837,19,7,High Value
1288,7157,11,3,Low Value
1289,8714,13,5,Low Value
1290,15756,14,6,Medium Value
1291,15695,17,5,Medium Value
1292,16625,12,6,Medium Value
1293,13973,13,5,Medium Value
1294,10639,12,4,Low Value
1295,14204,17,6,Medium Value
1296,11041,16,4,Low Value
1297,2350,6,2,Low Value
1298,21193,19,7,High Value
1299,11851,9,3,Medium Value
1300,15811,15,6,Medium Value
1301,31584,33,10,High Value
1302,19702,20,6,High Value
1303,11743,14,6,Medium Value
1304,9363,8,2,Low Value
1305,8276,3,3,Low Value
1306,6375,6,2,Low Value
1307,10253,20,6,Low Value
1308,5841,3,2,Low Value
1309,16759,20,7,Medium Value
1310,12329,15,5,Medium Value
1311,15375,22,6,Medium Value
1312,8590,13,6,Low Value
1313,6124,13,5,Low Value
1314,15849,13,5,Medium Value
1315,11558,15,5,Medium Value
1316,12245,9,4,Medium Value
1317,10903,11,4,Low Value
1318,4893,4,1,Low Value
1319,16725,27,8,Medium Value
1320,5687,4,2,Low Value
1321,12236,20,6,Medium Value
1322,3891,5,1,Low Value
1323,8483,13,4,Low Value
1324,8663,9,4,Low Value
1325,9998,12,4,Low Value
1326,13856,20,6,Medium Value
1327,7487,12,3,Low Value
1328,3938,4,2,Low Value
1329,9840,14,3,Low Value
1330,11129,13,5,Low Value
1331,15880,17,6,Medium Value
1332,12640,11,4,Medium Value
1333,11717,19,5,Medium Value
1334,17538,21,7,Medium Value
1335,10692,10,4,Low Value
1336,11782,14,5,Medium Value
1337,20687,31,9,High Value
1338,9203,7,3,Low Value
1339,18797,19,5,High Value
1340,15686,12,5,Medium Value
1341,9131,14,5,Low Value
1342,17640,26,7,Medium Value
1343,14372,22,7,Medium Value
1344,1880,4,1,Low Value
1345,12137,11,4,Medium Value
1346,13451,11,5,Medium Value
1347,15600,13,5,Medium Value
1348,9272,4,3,Low Value
1349,22281,25,8,High Value
1350,15388,13,4,Medium Value
1351,12542,5,3,Medium Value
1352,3766,7,4,Low Value
1353,14492,17,5,Medium Value
1354,15464,13,5,Medium Value
1355,24217,26,8,High Value
1356,5347,11,3,Low Value
1357,13722,15,4,Medium Value
1358,24805,27,8,High Value
1359,13325,17,5,Medium Value
1360,14649,10,4,Medium Value
1361,20335,19,7,High Value
1362,25850,27,10,High Value
1363,18883,14,5,High Value
1364,28502,30,8,High Value
1365,7089,8,3,Low Value
1366,5730,9,3,Low Value
1367,1882,4,1,Low Value
1368,10896,6,3,Low Value
1369,8411,6,3,Low Value
1370,21548,19,7,High Value
1371,7647,9,3,Low Value
1372,31216,34,10,High Value
1373,17393,11,5,Medium Value
1374,1830,6,2,Low Value
1375,10423,14,4,Low Value
1376,8095,16,4,Low Value
1377,6523,4,3,Low Value
1378,25458,24,10,High Value
1379,16745,28,9,Medium Value
1380,11204,12,4,Low Value
1381,14978,17,6,Medium Value
1382,14834,7,4,Medium Value
1383,13111,10,3,Medium Value
1384,11070,18,5,Low Value
1385,22569,28,9,High Value
1386,19108,8,4,High Value
1387,4832,2,1,Low Value
1388,5180,1,1,Low Value
1389,22745,22,7,High Value
1390,34004,30,11,High Value
1391,22724,18,9,High Value
1392,8882,14,5,Low Value
1393,11556,15,4,Medium Value
1394,10574,22,6,Low Value
1395,28070,24,8,High Value
1396,9209,11,4,Low Value
1397,20531,17,7,High Value
1398,7516,10,3,Low Value
1399,36970,29,12,High Value
1400,26167,27,8,High Value
1401,11761,8,3,Medium Value
1402,7550,12,3,Low Value
1403,17781,12,5,Medium Value
1404,4521,3,1,Low Value
1405,7231,13,5,Low Value
1406,13424,20,6,Medium Value
1407,20069,27,7,High Value
1408,8191,11,3,Low Value
1409,23877,22,6,High Value
1410,9274,9,3,Low Value
1411,17411,19,6,Medium Value
1412,23406,27,8,High Value
1413,12409,13,5,Medium Value
1414,4507,3,1,Low Value
1415,9011,8,3,Low Value
1416,38470,36,11,High Value
1417,17363,10,4,Medium Value
1418,4190,3,2,Low Value
1419,9324,8,3,Low Value
1420,9558,10,3,Low Value
1421,24056,23,8,High Value
1422,30051,24,9,High Value
1423,21608,14,6,High Value
1424,14798,18,6,Medium Value
1425,6668,11,4,Low Value
1426,13145,24,6,Medium Value
1427,27743,34,9,High Value
1428,18468,14,5,High Value
1429,20703,22,7,High Value
1430,30729,24,10,High Value
1431,5153,7,2,Low Value
1432,2906,2,1,Low Value
1433,9700,6,2,Low Value
1434,17425,16,6,Medium Value
1435,2953,4,1,Low Value
1436,9902,10,5,Low Value
1437,17175,14,5,Medium Value
1438,18833,18,7,High Value
1439,6236,2,2,Low Value
1440,17015,12,5,Medium Value
1441,18319,16,5,High Value
1442,16267,15,6,Medium Value
1443,15438,26,7,Medium Value
1444,26390,29,8,High Value
1445,8506,12,3,Low Value
1446,16069,16,5,Medium Value
1447,7834,9,3,Low Value
1448,9379,9,3,Low Value
1449,5931,4,2,Low Value
1450,32330,29,9,High Value
1451,7513,11,4,Low Value
1452,511,3,1,Low Value
1453,18658,27,8,High Value
1454,5559,14,4,Low Value
1455,3202,9,2,Low Value
1456,24492,22,7,High Value
1457,10363,9,3,Low Value
1458,16528,9,4,Medium Value
1459,2860,4,1,Low Value
1460,5611,16,4,Low Value
1461,7178,9,3,Low Value
1462,13712,15,6,Medium Value
1463,19136,19,5,High Value
1464,13345,15,5,Medium Value
1465,31512,25,9,High Value
1466,8712,8,4,Low Value
1467,25139,29,9,High Value
1468,9190,8,3,Low Value
1469,18130,16,6,High Value
1470,15237,19,5,Medium Value
1471,13435,17,5,Medium Value
1472,4466,7,2,Low Value
1473,23999,16,8,High Value
1474,6980,19,5,Low Value
1475,3780,4,1,Low Value
1476,4065,6,2,Low Value
1477,9160,11,4,Low Value
1478,24250,18,7,High Value
1479,12594,9,4,Medium Value
1480,4851,2,1,Low Value
1481,20492,24,7,High Value
1482,11460,11,4,Medium Value
1483,8914,6,3,Low Value
1484,7031,20,5,Low Value
1485,3631,10,3,Low Value
1486,20695,21,8,High Value
1487,7963,13,5,Low Value
1488,22443,23,8,High Value
1489,16753,14,5,Medium Value
1490,9075,9,3,Low Value
1491,23517,31,9,High Value
1492,1877,9,2,Low Value
1493,10709,7,3,Low Value
1494,8687,5,2,Low Value
1495,10582,7,4,Low Value
1496,14969,21,6,Medium Value
1497,3945,4,1,Low Value
1498,3167,6,2,Low Value
1499,21595,24,6,High Value
1500,9741,15,5,Low Value
1501,20340,16,5,High Value
1502,17419,16,6,Medium Value
1503,19204,16,5,High Value
1504,10006,19,5,Low Value
1505,12493,13,5,Medium Value
1506,4620,10,4,Low Value
1507,9727,10,3,Low Value
1508,28342,28,8,High Value
1509,18580,29,10,High Value
1510,4517,5,2,Low Value
1511,19610,14,6,High Value
1512,13678,15,5,Medium Value
1513,12311,14,3,Medium Value
1514,29453,28,9,High Value
1515,9688,19,5,Low Value
1516,37338,30,12,High Value
1517,12187,11,4,Medium Value
1518,13149,12,4,Medium Value
1519,12448,22,6,Medium Value
1520,21105,20,7,High Value
1521,3306,10,2,Low Value
1522,8625,9,3,Low Value
1523,11758,14,4,Medium Value
1524,12935,8,4,Medium Value
1525,449,4,1,Low Value
1526,24555,18,8,High Value
1527,17137,18,6,Medium Value
1528,15148,11,5,Medium Value
1529,14976,12,6,Medium Value
1530,10576,17,5,Low Value
1531,24072,21,7,High Value
1532,11831,8,5,Medium Value
1533,18292,28,8,High Value
1534,16905,11,5,Medium Value
1535,13026,19,6,Medium Value
1536,3955,4,1,Low Value
1537,12676,12,4,Medium Value
1538,16956,16,6,Medium Value
1539,11323,18,5,Low Value
1540,12004,15,6,Medium Value
1541,15992,15,4,Medium Value
1542,5964,7,3,Low Value
1543,10397,11,3,Low Value
1544,7841,13,4,Low Value
1545,10695,12,4,Low Value
1546,14430,15,4,Medium Value
1547,8339,12,4,Low Value
1548,16223,16,6,Medium Value
1549,26531,28,9,High Value
1550,5679,14,4,Low Value
1551,9308,10,4,Low Value
1552,17431,34,9,Medium Value
1553,10375,13,5,Low Value
1554,4713,7,3,Low Value
1555,7296,11,4,Low Value
1556,17975,17,5,High Value
1557,29789,33,11,High Value
1558,6012,8,2,Low Value
1559,21764,20,7,High Value
1560,7402,10,3,Low Value
1561,18507,17,7,High Value
1562,5706,7,3,Low Value
1563,8293,14,4,Low Value
1564,18228,24,7,High Value
1565,15235,20,5,Medium Value
1566,8675,12,4,Low Value
1567,16296,18,7,Medium Value
1568,5834,5,2,Low Value
1569,4249,6,2,Low Value
1570,7657,6,3,Low Value
1571,13864,11,4,Medium Value
1572,5170,7,2,Low Value
1573,15573,8,4,Medium Value
1574,27698,29,10,High Value
1575,14602,18,6,Medium Value
1576,8537,11,3,Low Value
1577,19448,9,5,High Value
1578,16572,27,8,Medium Value
1579,7310,12,3,Low Value
1580,7643,8,3,Low Value
1581,3084,6,2,Low Value
1582,27598,31,8,High Value
1583,25059,22,7,High Value
1584,17822,28,9,Medium Value
1585,19420,21,6,High Value
1586,13736,19,6,Medium Value
1587,6824,5,2,Low Value
1588,14034,10,4,Medium Value
1589,16261,24,8,Medium Value
1590,15103,21,6,Medium Value
1591,4846,5,2,Low Value
1592,16404,18,5,Medium Value
1593,10780,7,4,Low Value
1594,18132,23,6,High Value
1595,12110,19,8,Medium Value
1596,12758,16,5,Medium Value
1597,10416,15,6,Low Value
1598,16508,20,6,Medium Value
1599,22936,25,9,High Value
1600,10480,9,3,Low Value
1601,10754,18,6,Low Value
1602,1862,3,2,Low Value
1603,9629,15,4,Low Value
1604,10090,15,5,Low Value
1605,9373,17,5,Low Value
1606,10366,9,4,Low Value
1607,22073,18,7,High Value
1608,14048,6,5,Medium Value
1609,14338,17,5,Medium Value
1610,3063,5,3,Low Value
1611,13394,13,5,Medium Value
1612,12438,12,6,Medium Value
1613,10551,17,6,Low Value
1614,20516,17,6,High Value
1615,5353,6,2,Low Value
1616,10825,10,4,Low Value
1617,3233,5,1,Low Value
1618,4600,12,3,Low Value
1619,16875,14,6,Medium Value
1620,11062,17,4,Low Value
1621,16392,17,7,Medium Value
1622,14582,17,5,Medium Value
1623,1849,6,2,Low Value
1624,4845,13,3,Low Value
1625,11075,19,5,Low Value
1626,24097,24,7,High Value
1627,8797,16,5,Low Value
1628,3396,10,3,Low Value
1629,15114,20,6,Medium Value
1630,6164,13,3,Low Value
1631,22067,25,8,High Value
1632,14204,18,5,Medium Value
1633,4846,14,4,Low Value
1634,21109,28,9,High Value
1635,17770,23,9,Medium Value
1636,10784,14,4,Low Value
1637,15205,22,8,Medium Value
1638,21086,30,9,High Value
1639,7756,7,2,Low Value
1640,14376,24,6,Medium Value
1641,13073,10,4,Medium Value
1642,11658,12,4,Medium Value
1643,8909,3,3,Low Value
1644,15543,15,5,Medium Value
1645,19776,19,7,High Value
1646,15655,13,6,Medium Value
1647,12524,19,5,Medium Value
1648,13866,20,5,Medium Value
1649,9902,17,4,Low Value
1650,18669,29,8,High Value
1651,14358,15,5,Medium Value
1652,4536,3,1,Low Value
1653,7072,15,4,Low Value
1654,20011,19,6,High Value
1655,12580,10,4,Medium Value
1656,17057,22,6,Medium Value
1657,27695,35,9,High Value
1658,11537,12,5,Medium Value
1659,7679,6,2,Low Value
1660,9265,5,3,Low Value
1661,8936,6,3,Low Value
1662,13504,14,6,Medium Value
1663,14956,21,6,Medium Value
1664,21605,16,6,High Value
1665,12888,16,5,Medium Value
1666,20504,21,9,High Value
1667,10122,9,4,Low Value
1668,16025,20,7,Medium Value
1669,4604,9,2,Low Value
1670,9144,13,5,Low Value
1671,14925,17,5,Medium Value
1672,19350,19,7,High Value
1673,20370,25,8,High Value
1674,20999,27,7,High Value
1675,11765,8,3,Medium Value
1676,7938,10,4,Low Value
1677,9678,19,5,Low Value
1678,21495,22,7,High Value
1679,16314,16,5,Medium Value
1680,5096,6,2,Low Value
1681,8974,8,4,Low Value
1682,36946,36,11,High Value
1683,12937,6,3,Medium Value
1684,13683,16,4,Medium Value
1685,10983,12,4,Low Value
1686,21958,13,6,High Value
1687,14095,15,5,Medium Value
1688,21265,14,6,High Value
1689,16909,13,5,Medium Value
1690,13403,23,6,Medium Value
1691,6531,10,3,Low Value
1692,2572,11,4,Low Value
1693,19342,22,7,High Value
1694,29250,19,8,High Value
1695,6983,6,2,Low Value
1696,20797,23,7,High Value
1697,18304,14,5,High Value
1698,8547,12,3,Low Value
1699,16017,21,6,Medium Value
1700,1436,7,4,Low Value
1701,11011,12,4,Low Value
1702,11131,10,4,Low Value
1703,17667,11,5,Medium Value
1704,6173,13,3,Low Value
1705,11860,13,5,Medium Value
1706,4736,6,2,Low Value
1707,18625,31,7,High Value
1708,14914,18,6,Medium Value
1709,16356,13,5,Medium Value
1710,13837,15,4,Medium Value
1711,14924,13,5,Medium Value
1712,10106,17,5,Low Value
1713,9829,6,3,Low Value
1714,8744,17,5,Low Value
1715,20885,21,6,High Value
1716,15894,28,7,Medium Value
1717,12991,23,6,Medium Value
1718,27117,27,9,High Value
1719,10797,9,4,Low Value
1720,18065,26,8,High Value
1721,9090,13,4,Low Value
1722,19454,12,6,High Value
1723,11199,10,4,Low Value
1724,14337,14,5,Medium Value
1725,7414,6,2,Low Value
1726,9073,10,3,Low Value
1727,10792,11,5,Low Value
1728,27584,33,8,High Value
1729,11568,11,5,Medium Value
1730,28732,30,9,High Value
1731,13276,11,5,Medium Value
